"whats the purpose of nitrogen?,,,",Level2
"How many minerals do plants need to grow?,,,",Level2
"What are three macro nutrients? ,,,",Level2
"Plants need Glucose, Light, Water, Air, and a suitable temperature, and ?,,,",Level3
"Has the dense population of China effected the opportunities that being one of the most powerful countries in the world presents? ,4,,",Level2
" What is the root cause for males being favorited and more valued over females?,2,,",Level1
"What caused China to become the main provider of goods to America and what made their economies so connected? ,3,,",Level2
"How do water and minerals get into a plant?,,,",Level3
"Fertilizers are made with different quantities of minerals. Why do you think this is necessary?,,,",Level3
"What are the three important micronutrients,,,",Level2
"who invented England language ?,,,",Level3
"what do you meant Estimate the size of the product ?,,,",Level3
"why estimation so  important in RAD project?,,,",Level4
"What are the three steps in the process of creating an accurate development schedule.? ,,,",Level2
"What are the steps need for creating an accurate developmentschedule?,,,",Level2
"What are the  process of creating an accurate development schedule consists ?,,,",Level2
"What are the ways for estimate the size of a project? ,,,",Level2
"What are steps consists the process of create an accurate development schedule?,,,",Level2
"what are the process of creating an accurate developmentschedule?,,,",Level2
"What are the estimation tips?,,,",Level2
"what are the steps consists to The process of creating an accurate development schedule?,,,",Level2
"what is the formula for estimate the  schedule ?,,,",Level3
"what are the points of  a program characteristic is based on the number and complexity ?,,,",Level3
"How to estimate the size of the software?,,,",Level2
"What are the ways we can estimate the size of the project?,,,",Level2
"What are the ways to estimate the size of a project?,,,",Level2
"write  some techniques for presenting schedule estimates?,,,",Level3
"  What are the techniques for presenting schedule estimates?,,,",Level2
"What is meant by function-point estimation?,1,,",Level3
"List down the guidelines for making size estimates. ,,,",Level3
"Briefly describe the three steps in the process of creating an accurate development schedule? ,,,",Level2
"What are the function point items in a program?,,,",Level2
"what are the ways to estimate the size of a project ?,,,",Level2
"briefly explain what is an Estimating Probability of Loss? ,,,",Level3
"List the  general guidelines for making size estimates.,,,",Level3
"How you can estimate the size of a project?,,,",Level3
" Briefly describe the techniques for presenting schedule estimates?,,,",Level2
"Briefly describe the general guidelines for making size estimates?,,,",Level2
"what mean by function-point estimation?,,,",Level3
"Given some techniques for presenting schedule estimates,,,",Level3
"What are the ways to convert a size estimate into an effort estimate?,,,",Level2
"write the steps of creating an accurate development schedule?,,,",Level2
"Why develop efficiently? ,,,",Level4
"What are the general guidelines for making size estimates and describe each of them?,,,",Level3
"What are techniques for presenting schedule estimates?,,,",Level2
"What are the techniques for presenting schedule estimates?,,,",Level2
"Briefly describe the effort estimation?,,,",Level2
"what are the most important facts  in scheduling ? and briefly describe those facts?,,,",Level2
"What are the alternative methods of computing the software schedule from the effort estimate?,,,",Level2
"How you can estimate the size of a project?,,,",Level3
"briefly describe about schedule estimate?,,,",Level3
"Describe the estimate the size of a project of several ways?,,,",Level2
"how can i estimate schedule if i have inexperience first time programmers?  ,,,",Level4
"List some techniques for presenting schedule estimates? ,,,",Level3
"How can we convert a size estimates into an effort estimate?,,,",Level2
"What are the ways we can convert  a size estimate into an effort estimate?,,,",Level2
"List the ways how we can convert a size estimate into an effort estimate?,,,",Level2
"Briefly describe the schedule estimation?,,,",Level2
"what are  the ways you can convert a size estimate into an effort estimate?,,,",Level2
"What do you mean by recalibration??,2,,",Level3
"Estimate this diagram,,,",Level3
"Gives the number of function points in a program is based on the number and complexity ?,,,",Level3
"what are the techniques for presenting schedule estimates?,,,",Level2
"What are the methods of computing the software schedule from the effort estimate?,,,",Level2
" What are the three steps for process of creating an accurate development schedule?,,,",Level2
"Describe the term &quot;Function-Point&quot;.,,,",Level2
"Briefly describe the estimation tips?,,,",Level2
"briefly describe about  Schedule Estimation ?  ,3,,",Level3
"What is meant by schedule in a complete project?,,,",Level1
"What are the alternative methods of computing the software schedule from the effort estimate?,,,",Level2
"List the  presenting schedule estimates?,,,",Level2
"Give the general guidelines for making size estimates? ,,,",Level2
"What are the importance of Efficient scheduling? ,,,",Level2
"What is the common problem of schedule estimate?,,,",Level3
"What are optimistic assumptions in shortest possible schedules?,,,",Level2
"How many ways we estimate the size and describe the ways?,,,",Level2
"Explain the term  &quot;schedule compression&quot;?,,,",Level3
"Briefly describe the estimate refinement?,,,",Level2
"what are the items that the number of function points in a program is based on? ,,,",Level2
"What are techniques for presenting schedule estimates. ,,,",Level3
"What are the benefits of using software estimation tools?,1,,",Level2
"how to convert  a size estimate into an effort estimate?,,,",Level2
"How to recalibrate the schedule in a project?,,,",Level2
"Why the  risk control is made up ?,,,",Level4
"What are some techniques for presenting schedule estimates?,,,",Level2
"What is mean by total project overrun &amp; buffers?,,,",Level3
"what are the assumption of Shortest possible schedules has?,,,",Level2
"what are the assumptions comes under Shortest possible schedules?,,,",Level2
"what are the guidelines for size estimation?,,,",Level2
"When you miss a scheduled date how to re-calibrate the schedule ?,,,",Level2
"How to estimate the size of the software?,,,",Level2
"What are the list of  process of creating an accurate development schedule consists ?,,,",Level3
"What is your favourite game,5,,",Level1
"What is the Capital City of Liberia?,,,",Level2
"When was Liberia founded?,1,,",Level1
"Where is the Capital City located?,,,",Level2
"What methods do search engines use to evaluate data?,1,,",Level3
"What data is actually tracked by using a search engine?,5,,",Level3
"What is the most frequently searched content/ word ?,,,",Level2
"What is the difference between a Web directory like Yahoo and a Web search engine like Google? ,,,",Level3
"What is an efficent method to improve your SE ranking?,1,,",Level2
"What is the capacity of google's storage servers?,,,",Level2
"What is the main purpose of using keyword in searching engine optimization?,,,",Level2
"How you think blood vessels are able to withstand the massive amounts of pressure created by the heart?,4.67,,",Level3
