"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,위도,경도,데이터기준일자
"경기도 수원시",경기도 수원시 장안구 정조로1110번길 14-4,경기도 수원시 장안구 송죽동 448-26,생활방범,1,200,360도전방면,30,2016-07,031-228-3308,37.303789,127.0014156,2021-02-08
"경기도 수원시",경기도 수원시 장안구 정조로1110번길 14,경기도 수원시 장안구 송죽동 449-17,생활방범,1,200,360도전방면,30,2016-07,031-228-3308,37.3040953,127.0016186,2021-02-08
"경기도 수원시",경기도 수원시 장안구 장안로103번길 54-11,,생활방범,1,200,360도전방면,30,2016-07,031-228-3308,37.2921747,126.9980889,2021-02-08
"경기도 수원시",경기도 수원시 장안구 장안로103번길 54,,생활방범,1,200,360도전방면,30,2016-07,031-228-3308,37.2918774,126.9985852,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 고등동 50-12,생활방범,3,200,360도전방면,30,2016-07,031-228-3308,37.2753166,127.0048325,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 고등로59번길 40-1,경기도 수원시 팔달구 고등동 51-26,생활방범,1,200,360도전방면,30,2016-07,031-228-3308,37.2751544,127.0034457,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 세지로174번길 31-3,경기도 수원시 팔달구 인계동 989-7,생활방범,1,200,360도전방면,30,2016-07,031-228-3308,37.2665748,127.0235017,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 장다리로195번길 14,경기도 수원시 팔달구 인계동 983-6,생활방범,5,200,360도전방면,30,2016-07,031-228-3308,37.2674847,127.0240882,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 세지로174번길 13,경기도 수원시 팔달구 인계동 987-10,생활방범,1,200,360도전방면,30,2016-07,031-228-3308,37.2667371,127.0226675,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 세지로174번길 15-19,경기도 수원시 팔달구 인계동 987-16,생활방범,1,200,360도전방면,30,2016-07,031-228-3308,37.2675119,127.0230848,2021-02-08
"경기도 수원시",경기도 수원시 장안구 경수대로 1088,경기도 수원시 장안구 파장동 210-2,생활방범,4,41,360도전방면,30,2009-04,031-228-3308,37.3097894,126.9936208,2021-02-08
"경기도 수원시",경기도 수원시 장안구 경수대로 1069,경기도 수원시 장안구 파장동 584-2,생활방범,4,41,360도전방면,30,2009-04,031-228-3308,37.3085371,126.9952228,2021-02-08
"경기도 수원시",경기도 수원시 장안구 경수대로 837,,생활방범,4,41,360도전방면,30,2009-04,031-228-3308,37.2959854,127.0154458,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 정자동 302-3,생활방범,6,41,360도전방면,30,2009-04,031-228-3308,37.3003739,126.9961485,2021-02-08
"경기도 수원시",경기도 수원시 권선구 수인로196번길 1,경기도 수원시 권선구 서둔동 243-6,생활방범,4,41,360도전방면,30,2009-04,031-228-3308,37.2776838,126.9786961,2021-02-08
"경기도 수원시",경기도 수원시 권선구 수인로296번길 10-24,경기도 수원시 권선구 구운동 904-9,생활방범,4,41,360도전방면,30,2009-04,031-228-3308,37.2828451,126.9719287,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 원천동 144-2,생활방범,4,41,360도전방면,30,2009-04,031-228-3308,37.2717092,127.0568646,2021-02-08
"경기도 수원시",경기도 수원시 영통구 덕영대로1555번길 20,,생활방범,6,41,360도전방면,30,2009-04,031-228-3308,37.2463515,127.0625269,2021-02-08
"경기도 수원시",경기도 수원시 영통구 덕영대로1673번길 17,경기도 수원시 영통구 영통동 988-6,생활방범,4,41,360도전방면,30,2009-04,031-228-3308,37.2473278,127.0730773,2021-02-08
"경기도 수원시",경기도 수원시 영통구 영일로6번길 54,경기도 수원시 영통구 영통동 1024-16,생활방범,4,41,360도전방면,30,2009-04,031-228-3308,37.2479099,127.0788599,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 장지동 664,차량방범,1,700,360도전방면,30,2009-08,031-228-3308,37.2419598,127.0150649,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 권선동 214-9,차량방범,2,700,360도전방면,30,2017-05,031-228-3308,37.2382998,127.0269763,2021-02-08
"경기도 수원시",경기도 수원시 영통구 덕영대로 1727,경기도 수원시 영통구 영통동 1025-14,차량방범,2,700,360도전방면,30,2017-05,031-228-3308,37.2481612,127.0803366,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 파장동 34-3,차량방범,4,200,360도전방면,30,2016-06,031-228-3308,37.3267277,126.9857547,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 율전동 176-10,차량방범,2,700,360도전방면,30,2009-08,031-228-3308,37.301368,126.9644544,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 화서동 377-6,차량방범,3,140,360도전방면,30,2009-08,031-228-3308,37.2863175,126.9911992,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 화서동 223-11,차량방범,2,700,360도전방면,30,2009-08,031-228-3308,37.2801816,126.992091,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 이의동 910-31,차량방범,4,140,360도전방면,30,2013-01,031-228-3308,37.2963143,127.0379121,2021-02-08
"경기도 수원시",경기도 수원시 권선구 매송고색로 515,경기도 수원시 권선구 오목천동 362,차량방범,3,140,360도전방면,30,2009-08,031-228-3308,37.2452419,126.9614286,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 서둔동 328-5,차량방범,2,700,360도전방면,30,2016-12,031-228-3308,37.265459,126.9938968,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 탑동 521,차량방범,3,140,360도전방면,30,2009-08,031-228-3308,37.2643305,126.9721166,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 구운동 17-6,차량방범,2,700,360도전방면,30,2017-05,031-228-3308,37.2854841,126.9684206,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 당수동 138-1,차량방범,2,140,360도전방면,30,2009-08,031-228-3308,37.2934292,126.9412374,2021-02-08
"경기도 수원시",경기도 수원시 권선구 권선로 607,,차량방범,2,700,360도전방면,30,2009-11,031-228-3308,37.261683,127.0179991,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 매교동 255-1,차량방범,2,140,360도전방면,30,2009-11,031-228-3308,37.2646292,127.0198598,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 인계동 998,차량방범,1,140,360도전방면,30,2009-11,031-228-3308,37.2654574,127.0239523,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 정자동 880-2,차량방범,2,700,360도전방면,30,2009-11,031-228-3308,37.2940122,126.9903071,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 남수동 54-3,차량방범,1,700,360도전방면,30,2009-11,031-228-3308,37.2817127,127.0192773,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 우만동 182-1,차량방범,2,700,360도전방면,30,2017-05,031-228-3308,37.2832946,127.0375001,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 호매실동 968,차량방범,1,700,360도전방면,30,2017-05,031-228-3308,37.2619608,126.9506198,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 호매실동 968,차량방범,1,700,360도전방면,30,2017-05,031-228-3308,37.2619608,126.9506198,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 고색동 433-3,차량방범,3,140,360도전방면,30,2009-11,031-228-3308,37.2437691,126.9789549,2021-02-08
"경기도 수원시",경기도 수원시 권선구 오목천로 153,경기도 수원시 권선구 고색동 464-4,차량방범,2,140,360도전방면,30,2009-11,031-228-3308,37.2448227,126.9763736,2021-02-08
"경기도 수원시",경기도 수원시 권선구 경수대로54번길 58,경기도 수원시 권선구 곡반정동 604-1,생활방범,5,200,360도전방면,30,2018-04,031-228-3308,37.2340744,127.0243606,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 권선동 1000-19,생활방범,6,200,360도전방면,30,2018-04,031-228-3308,37.2574933,127.0175023,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 권선동 978-11,생활방범,5,200,360도전방면,30,2018-04,031-228-3308,37.260016,127.0187766,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 세류동1132-33,생활방범,5,200,360도전방면,30,2018-04,031-228-3308,37.2492942,127.0150323,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 인계동 847-14,생활방범,1,200,360도전방면,30,2010-06,031-228-3308,37.271792,127.0222517,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 인계동 859-29,생활방범,1,200,360도전방면,30,2010-06,031-228-3308,37.2715669,127.0212482,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 세지로 198번길 18-2,경기도 수원시 팔달구 인계동 985-17,생활방범,4,200,360도전방면,30,2010-06,031-228-3308,37.2684039,127.0236149,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 송죽동 50-6,생활방범,4,200,360도전방면,30,2016-06,031-228-3308,37.3100421,127.0045063,2021-02-08
"경기도 수원시",경기도 수원시 장안구 일월로82번길 23,경기도 수원시 장안구 천천동 325-35,생활방범,1,200,360도전방면,30,2010-06,031-228-3308,37.2902079,126.9778688,2021-02-08
"경기도 수원시",경기도 수원시 장안구 장안로314번길 26,경기도 수원시 장안구 파장동 562-7,생활방범,1,200,360도전방면,30,2010-06,031-228-3308,37.3099512,126.9896389,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 1037,생활방범,3,200,360도전방면,30,2010-06,031-228-3308,37.2928509,127.0676048,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 창룡대로 61-28,경기도 수원시 팔달구 매향동 122-61,생활방범,4,200,360도전방면,30,2010-06,031-228-3308,37.2845957,127.0211386,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 팔달문로175번길 29,경기도 수원시 팔달구 우만동 521-13,생활방범,5,200,360도전방면,30,2010-06,031-228-3308,37.2844849,127.0340839,2021-02-08
"경기도 수원시",경기도 수원시 권선구 매송고색로711번길 33,경기도 수원시 권선구 고색동 888-142,생활방범,5,200,360도전방면,30,2018-04,031-228-3308,37.2524374,126.9810374,2021-02-08
"경기도 수원시",경기도 수원시 권선구 수인로296번길 48,경기도 수원시 권선구 구운동 897-14,생활방범,4,200,360도전방면,30,2018-04,031-228-3308,37.2848184,126.9721421,2021-02-08
"경기도 수원시",경기도 수원시 권선구 일월천로4번길 54,경기도 수원시 권선구 구운동 918-10,생활방범,4,200,360도전방면,30,2010-06,031-228-3308,37.2823774,126.9751426,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 고등동 50-2,생활방범,5,200,360도전방면,30,2010-06,031-228-3308,37.2750102,127.004811,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 고화로13번길 17,경기도 수원시 팔달구 매산로2가 2-2,생활방범,4,200,360도전방면,30,2010-06,031-228-3308,37.2701806,127.0069181,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 효원로60번길 30,경기도 수원시 팔달구 매산로3가 94-1,생활방범,5,200,360도전방면,30,2010-06,031-228-3308,37.2676577,127.007617,2021-02-08
"경기도 수원시",경기도 수원시 권선구 세지로125번길 26-2,경기도 수원시 권선구 세류동 817-115,생활방범,5,200,360도전방면,30,2018-04,031-228-3308,37.2632958,127.0184504,2021-02-08
"경기도 수원시",경기도 수원시 권선구 동수원로146번길 226-17,경기도 수원시 권선구 곡반정동 542-1,생활방범,3,200,360도전방면,30,2018-04,031-228-3308,37.241047,127.0313612,2021-02-08
"경기도 수원시",경기도 수원시 권선구 동수원로82번길 7-17,경기도 수원시 권선구 곡반정동 565-4,생활방범,4,200,360도전방면,30,2018-04,031-228-3308,37.2386059,127.0280358,2021-02-08
"경기도 수원시",경기도 수원시 권선구 동수원로46번길 7-10,경기도 수원시 권선구 곡반정동 585-14,생활방범,4,130,360도전방면,30,2011-01,031-228-3308,37.2355159,127.025533,2021-02-08
"경기도 수원시",경기도 수원시 권선구 세권로165번길 24,경기도 수원시 권선구 권선동 1055-13,생활방범,4,130,360도전방면,30,2011-01,031-228-3308,37.2569879,127.023082,2021-02-08
"경기도 수원시",경기도 수원시 권선구 권중로12번길 11,경기도 수원시 권선구 권선동 1161,생활방범,4,130,360도전방면,30,2017-08,031-228-3308,37.2562922,127.0322236,2021-02-08
"경기도 수원시",경기도 수원시 권선구 경수대로 313,경기도 수원시 권선구 세류동 1079-1,생활방범,5,130,360도전방면,30,2011-01,031-228-3308,37.2548258,127.0207256,2021-02-08
"경기도 수원시",경기도 수원시 영통구 매탄로65번길 17,경기도 수원시 영통구 매탄동 1166-2,생활방범,5,130,360도전방면,30,2011-01,031-228-3308,37.2568215,127.0404978,2021-02-08
"경기도 수원시",경기도 수원시 영통구 매영로310번길 46,경기도 수원시 영통구 영통동 964-4,생활방범,5,130,360도전방면,30,2011-01,031-228-3308,37.2523779,127.0653609,2021-02-08
"경기도 수원시",경기도 수원시 영통구 월드컵로193번길 83,경기도 수원시 영통구 원천동 28-18,생활방범,4,130,360도전방면,30,2011-01,031-228-3308,37.2753181,127.0449493,2021-02-08
"경기도 수원시",경기도 수원시 장안구 경수대로973번길 24,경기도 수원시 장안구 송죽동 453-31,생활방범,5,130,360도전방면,30,2011-01,031-228-3308,37.3034015,127.0038068,2021-02-08
"경기도 수원시",경기도 수원시 장안구 영화로13번길 14,경기도 수원시 장안구 영화동 428-14,생활방범,5,130,360도전방면,30,2011-01,031-228-3308,37.28819701,127.0091971,2021-02-08
"경기도 수원시",경기도 수원시 장안구 덕영대로381번길 78,경기도 수원시 장안구 율전동 167-16,생활방범,5,130,360도전방면,30,2011-01,031-228-3308,37.3022069,126.967646,2021-02-08
"경기도 수원시",경기도 수원시 장안구 덕영대로439번길 23,경기도 수원시 장안구 율전동 211,생활방범,5,130,360도전방면,30,2011-01,031-228-3308,37.3017574,126.9710637,2021-02-08
"경기도 수원시",경기도 수원시 장안구 영화로85번길 12-4,경기도 수원시 장안구 정자동 51-50,생활방범,5,130,360도전방면,30,2011-01,031-228-3308,37.2938146,127.0052503,2021-02-08
"경기도 수원시",경기도 수원시 장안구 장안로287번길 19-2,경기도 수원시 장안구 정자동 533-18,생활방범,5,130,360도전방면,30,2011-01,031-228-3308,37.3063741,126.9893913,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 창룡대로150번길 60,경기도 수원시 팔달구 우만동 476,생활방범,1,130,360도전방면,30,2011-01,031-228-3308,37.2887932,127.0283118,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 지동 228-1,생활방범,5,200,360도전방면,30,2017-09,031-228-3308,37.2850455,127.0253674,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 지동 292-2,생활방범,4,200,360도전방면,30,2017-09,031-228-3308,37.2797663,127.0210585,2021-02-08
"경기도 수원시",경기도 수원시 장안구 정조로981번길 13,경기도 수원시 장안구 정자동 6-1,생활방범,5,130,360도전방면,30,2017-05,031-228-3308,37.2940397,127.0092314,2021-02-08
