단지코드,총세대수,임대건물구분,지역,공급유형,전용면적,전용면적별세대수,공가수,자격유형,임대보증금,임대료,도보 10분거리 내 지하철역 수(환승노선 수 반영),도보 10분거리 내 버스정류장 수,단지내주차면수,등록차량수
C1859,2424,아파트,대전광역시,영구임대,26.37,10,1.0,C,5787000,79980,1.0,4.0,487.0,116.0
C1859,2424,아파트,대전광역시,영구임대,31.32,478,1.0,C,6873000,94990,1.0,4.0,487.0,116.0
C1859,2424,아파트,대전광역시,영구임대,52.74,26,1.0,C,11574000,159960,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,38.0,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,38.0,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,31.84,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,31.84,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,31.84,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,31.84,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,31.84,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,31.84,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,31.84,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,31.84,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,31.84,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,31.84,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,31.84,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,31.84,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,31.84,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,31.84,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,37.26,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,37.41,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,37.41,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,37.41,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,37.49,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,37.95,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,37.95,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,38.04,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,39.33,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,39.33,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,39.33,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,54.51,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,54.51,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,54.51,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,54.6,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,54.61,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,75.98,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,126.65,1,1.0,D,,,1.0,4.0,487.0,116.0
C1859,2424,상가,대전광역시,임대상가,583.4,1,1.0,D,,,1.0,4.0,487.0,116.0
C1722,809,아파트,강원도,공공임대(50년),37.67,89,1.0,A,10043000,189240,0.0,6.0,264.0,649.0
C1722,809,아파트,강원도,공공임대(50년),49.69,267,1.0,A,13101000,221030,0.0,6.0,264.0,649.0
C1722,809,아파트,강원도,공공임대(50년),49.69,149,1.0,A,13101000,221030,0.0,6.0,264.0,649.0
C1722,809,아파트,강원도,영구임대,26.37,149,1.0,C,7744000,125000,0.0,6.0,264.0,649.0
C1722,809,아파트,강원도,영구임대,31.32,149,1.0,C,8813000,138130,0.0,6.0,264.0,649.0
C1722,809,상가,강원도,임대상가,32.1,1,1.0,D,,,0.0,6.0,264.0,649.0
C1722,809,상가,강원도,임대상가,32.1,1,1.0,D,,,0.0,6.0,264.0,649.0
C1722,809,상가,강원도,임대상가,32.1,1,1.0,D,,,0.0,6.0,264.0,649.0
C1722,809,상가,강원도,임대상가,32.1,1,1.0,D,,,0.0,6.0,264.0,649.0
C1722,809,상가,강원도,임대상가,32.1,1,1.0,D,,,0.0,6.0,264.0,649.0
C1722,809,상가,강원도,임대상가,72.16,1,1.0,D,,,0.0,6.0,264.0,649.0
C1850,388,아파트,경상남도,공공임대(50년),39.74,89,0.0,A,11620000,212540,0.0,4.0,226.0,254.0
C1850,388,아파트,경상남도,공공임대(50년),49.62,178,0.0,A,14418000,244420,0.0,4.0,226.0,254.0
C1850,388,아파트,경상남도,공공임대(50년),49.62,118,0.0,A,14418000,244420,0.0,4.0,226.0,254.0
C2190,1013,아파트,경상남도,영구임대,26.37,191,7.0,C,3141000,69900,0.0,2.0,178.0,129.0
C2190,1013,아파트,경상남도,영구임대,26.37,358,7.0,C,3141000,69900,0.0,2.0,178.0,129.0
C2190,1013,아파트,경상남도,영구임대,26.37,298,7.0,C,3141000,69900,0.0,2.0,178.0,129.0
C2190,1013,아파트,경상남도,영구임대,31.32,149,7.0,C,3731000,83020,0.0,2.0,178.0,129.0
C2190,1013,상가,경상남도,임대상가,16.0,1,7.0,D,,,0.0,2.0,178.0,129.0
C2190,1013,상가,경상남도,임대상가,14.17,1,7.0,D,,,0.0,2.0,178.0,129.0
C2190,1013,상가,경상남도,임대상가,18.9,1,7.0,D,,,0.0,2.0,178.0,129.0
C2190,1013,상가,경상남도,임대상가,20.52,1,7.0,D,,,0.0,2.0,178.0,129.0
C2190,1013,상가,경상남도,임대상가,22.97,1,7.0,D,,,0.0,2.0,178.0,129.0
C2190,1013,상가,경상남도,임대상가,22.97,1,7.0,D,,,0.0,2.0,178.0,129.0
C2190,1013,상가,경상남도,임대상가,23.4,1,7.0,D,,,0.0,2.0,178.0,129.0
C2190,1013,상가,경상남도,임대상가,23.4,1,7.0,D,,,0.0,2.0,178.0,129.0
C2190,1013,상가,경상남도,임대상가,23.4,1,7.0,D,,,0.0,2.0,178.0,129.0
C2190,1013,상가,경상남도,임대상가,23.4,1,7.0,D,,,0.0,2.0,178.0,129.0
C2190,1013,상가,경상남도,임대상가,25.88,1,7.0,D,,,0.0,2.0,178.0,129.0
C2190,1013,상가,경상남도,임대상가,27.3,1,7.0,D,,,0.0,2.0,178.0,129.0
C2190,1013,상가,경상남도,임대상가,29.62,1,7.0,D,,,0.0,2.0,178.0,129.0
C2190,1013,상가,경상남도,임대상가,30.62,1,7.0,D,,,0.0,2.0,178.0,129.0
C2190,1013,상가,경상남도,임대상가,35.91,1,7.0,D,,,0.0,2.0,178.0,129.0
C2190,1013,상가,경상남도,임대상가,44.63,1,7.0,D,,,0.0,2.0,178.0,129.0
C2190,1013,상가,경상남도,임대상가,46.8,1,7.0,D,,,0.0,2.0,178.0,129.0
C1476,453,아파트,경상남도,영구임대,26.37,298,6.0,C,8133000,123200,0.0,5.0,107.0,70.0
C1476,453,아파트,경상남도,영구임대,31.32,149,6.0,C,9261000,136000,0.0,5.0,107.0,70.0
C1476,453,상가,경상남도,임대상가,32.1,1,6.0,D,,,0.0,5.0,107.0,70.0
C1476,453,상가,경상남도,임대상가,32.1,1,6.0,D,,,0.0,5.0,107.0,70.0
C1476,453,상가,경상남도,임대상가,32.1,1,6.0,D,,,0.0,5.0,107.0,70.0
C1476,453,상가,경상남도,임대상가,32.1,1,6.0,D,,,0.0,5.0,107.0,70.0
C1476,453,상가,경상남도,임대상가,32.1,1,6.0,D,,,0.0,5.0,107.0,70.0
C1476,453,상가,경상남도,임대상가,72.16,1,6.0,D,,,0.0,5.0,107.0,70.0
C1077,861,아파트,경상남도,국민임대,36.65,258,21.0,A,12483000,84880,0.0,5.0,612.0,236.0
C1077,861,아파트,경상남도,국민임대,46.9,277,21.0,A,19973000,147300,0.0,5.0,612.0,236.0
C1077,861,아파트,경상남도,국민임대,51.93,326,21.0,A,23720000,184760,0.0,5.0,612.0,236.0
C1068,806,아파트,충청남도,국민임대,36.65,200,11.0,A,11234000,106090,,2.0,804.0,510.0
C1068,806,아파트,충청남도,국민임대,36.98,130,11.0,A,11234000,106090,,2.0,804.0,510.0
C1068,806,아파트,충청남도,국민임대,41.55,252,11.0,A,14981000,124830,,2.0,804.0,510.0
C1068,806,아파트,충청남도,국민임대,46.86,44,11.0,A,18726000,149810,,2.0,804.0,510.0
C1068,806,아파트,충청남도,국민임대,46.98,88,11.0,A,18726000,149810,,2.0,804.0,510.0
C1068,806,아파트,충청남도,국민임대,51.93,91,11.0,A,24343000,168520,,2.0,804.0,510.0
C1983,903,아파트,충청남도,공공임대(50년),36.0,40,3.0,A,10363000,149010,,4.0,200.0,253.0
C1983,903,아파트,충청남도,공공임대(50년),35.28,198,3.0,A,10060000,145290,,4.0,200.0,253.0
C1983,903,아파트,충청남도,공공임대(50년),35.28,78,3.0,A,10060000,145290,,4.0,200.0,253.0
C1983,903,아파트,충청남도,영구임대,26.37,478,3.0,C,8083000,124180,,4.0,200.0,253.0
C1983,903,아파트,충청남도,영구임대,31.32,99,3.0,C,9670000,142850,,4.0,200.0,253.0
C1983,903,상가,충청남도,임대상가,31.84,1,3.0,D,,,,4.0,200.0,253.0
C1983,903,상가,충청남도,임대상가,31.84,1,3.0,D,,,,4.0,200.0,253.0
C1983,903,상가,충청남도,임대상가,31.84,1,3.0,D,,,,4.0,200.0,253.0
C1983,903,상가,충청남도,임대상가,31.84,1,3.0,D,,,,4.0,200.0,253.0
C1983,903,상가,충청남도,임대상가,31.84,1,3.0,D,,,,4.0,200.0,253.0
C1983,903,상가,충청남도,임대상가,31.84,1,3.0,D,,,,4.0,200.0,253.0
C1983,903,상가,충청남도,임대상가,31.84,1,3.0,D,,,,4.0,200.0,253.0
C1983,903,상가,충청남도,임대상가,31.84,1,3.0,D,,,,4.0,200.0,253.0
C1983,903,상가,충청남도,임대상가,63.68,1,3.0,D,,,,4.0,200.0,253.0
C1983,903,상가,충청남도,임대상가,126.65,1,3.0,D,,,,4.0,200.0,253.0
C2135,1116,아파트,부산광역시,영구임대,26.37,358,10.0,C,9363000,124390,1.0,3.0,262.0,127.0
C2135,1116,아파트,부산광역시,영구임대,26.37,294,10.0,C,9363000,124390,1.0,3.0,262.0,127.0
C2135,1116,아파트,부산광역시,영구임대,31.32,447,10.0,C,10692000,137660,1.0,3.0,262.0,127.0
C2135,1116,상가,부산광역시,임대상가,14.1,1,10.0,D,,,1.0,3.0,262.0,127.0
C2135,1116,상가,부산광역시,임대상가,18.98,1,10.0,D,,,1.0,3.0,262.0,127.0
C2135,1116,상가,부산광역시,임대상가,19.36,1,10.0,D,,,1.0,3.0,262.0,127.0
C2135,1116,상가,부산광역시,임대상가,21.46,1,10.0,D,,,1.0,3.0,262.0,127.0
C2135,1116,상가,부산광역시,임대상가,21.46,1,10.0,D,,,1.0,3.0,262.0,127.0
C2135,1116,상가,부산광역시,임대상가,22.83,1,10.0,D,,,1.0,3.0,262.0,127.0
C2135,1116,상가,부산광역시,임대상가,23.4,1,10.0,D,,,1.0,3.0,262.0,127.0
C2135,1116,상가,부산광역시,임대상가,23.4,1,10.0,D,,,1.0,3.0,262.0,127.0
C2135,1116,상가,부산광역시,임대상가,23.4,1,10.0,D,,,1.0,3.0,262.0,127.0
C2135,1116,상가,부산광역시,임대상가,23.4,1,10.0,D,,,1.0,3.0,262.0,127.0
C2135,1116,상가,부산광역시,임대상가,27.55,1,10.0,D,,,1.0,3.0,262.0,127.0
C2135,1116,상가,부산광역시,임대상가,29.17,1,10.0,D,,,1.0,3.0,262.0,127.0
C2135,1116,상가,부산광역시,임대상가,31.92,1,10.0,D,,,1.0,3.0,262.0,127.0
C2135,1116,상가,부산광역시,임대상가,32.6,1,10.0,D,,,1.0,3.0,262.0,127.0
C2135,1116,상가,부산광역시,임대상가,36.57,1,10.0,D,,,1.0,3.0,262.0,127.0
C2135,1116,상가,부산광역시,임대상가,50.08,1,10.0,D,,,1.0,3.0,262.0,127.0
C2135,1116,상가,부산광역시,임대상가,240.22,1,10.0,D,,,1.0,3.0,262.0,127.0
C2034,1486,아파트,부산광역시,영구임대,26.37,596,2.0,C,9363000,124390,1.0,3.0,405.0,132.0
C2034,1486,아파트,부산광역시,영구임대,26.37,119,2.0,C,9363000,124390,1.0,3.0,405.0,132.0
C2034,1486,아파트,부산광역시,영구임대,31.32,745,2.0,C,10692000,137660,1.0,3.0,405.0,132.0
C2034,1486,상가,부산광역시,임대상가,14.1,1,2.0,D,,,1.0,3.0,405.0,132.0
C2034,1486,상가,부산광역시,임대상가,18.98,1,2.0,D,,,1.0,3.0,405.0,132.0
C2034,1486,상가,부산광역시,임대상가,19.36,1,2.0,D,,,1.0,3.0,405.0,132.0
C2034,1486,상가,부산광역시,임대상가,21.46,1,2.0,D,,,1.0,3.0,405.0,132.0
C2034,1486,상가,부산광역시,임대상가,21.46,1,2.0,D,,,1.0,3.0,405.0,132.0
C2034,1486,상가,부산광역시,임대상가,22.83,1,2.0,D,,,1.0,3.0,405.0,132.0
C2034,1486,상가,부산광역시,임대상가,23.4,1,2.0,D,,,1.0,3.0,405.0,132.0
C2034,1486,상가,부산광역시,임대상가,23.4,1,2.0,D,,,1.0,3.0,405.0,132.0
C2034,1486,상가,부산광역시,임대상가,23.4,1,2.0,D,,,1.0,3.0,405.0,132.0
C2034,1486,상가,부산광역시,임대상가,23.4,1,2.0,D,,,1.0,3.0,405.0,132.0
C2034,1486,상가,부산광역시,임대상가,27.55,1,2.0,D,,,1.0,3.0,405.0,132.0
C2034,1486,상가,부산광역시,임대상가,29.17,1,2.0,D,,,1.0,3.0,405.0,132.0
C2034,1486,상가,부산광역시,임대상가,31.92,1,2.0,D,,,1.0,3.0,405.0,132.0
C2034,1486,상가,부산광역시,임대상가,32.1,1,2.0,D,,,1.0,3.0,405.0,132.0
C2034,1486,상가,부산광역시,임대상가,32.1,1,2.0,D,,,1.0,3.0,405.0,132.0
C2034,1486,상가,부산광역시,임대상가,32.1,1,2.0,D,,,1.0,3.0,405.0,132.0
C2034,1486,상가,부산광역시,임대상가,32.1,1,2.0,D,,,1.0,3.0,405.0,132.0
C2034,1486,상가,부산광역시,임대상가,32.1,1,2.0,D,,,1.0,3.0,405.0,132.0
C2034,1486,상가,부산광역시,임대상가,32.1,1,2.0,D,,,1.0,3.0,405.0,132.0
C2034,1486,상가,부산광역시,임대상가,32.1,1,2.0,D,,,1.0,3.0,405.0,132.0
C2034,1486,상가,부산광역시,임대상가,32.1,1,2.0,D,,,1.0,3.0,405.0,132.0
C2034,1486,상가,부산광역시,임대상가,32.6,1,2.0,D,,,1.0,3.0,405.0,132.0
C2034,1486,상가,부산광역시,임대상가,36.57,1,2.0,D,,,1.0,3.0,405.0,132.0
C2034,1486,상가,부산광역시,임대상가,50.08,1,2.0,D,,,1.0,3.0,405.0,132.0
C2034,1486,상가,부산광역시,임대상가,72.26,1,2.0,D,,,1.0,3.0,405.0,132.0
C2034,1486,상가,부산광역시,임대상가,240.22,1,2.0,D,,,1.0,3.0,405.0,132.0
C1109,1957,아파트,부산광역시,영구임대,26.37,1490,1.0,C,5787000,79980,1.0,2.0,351.0,313.0
C1109,1957,아파트,부산광역시,영구임대,31.32,447,1.0,C,6873000,94990,1.0,2.0,351.0,313.0
C1109,1957,상가,부산광역시,임대상가,30.0,1,1.0,D,,,1.0,2.0,351.0,313.0
C1109,1957,상가,부산광역시,임대상가,21.85,1,1.0,D,,,1.0,2.0,351.0,313.0
C1109,1957,상가,부산광역시,임대상가,21.94,1,1.0,D,,,1.0,2.0,351.0,313.0
C1109,1957,상가,부산광역시,임대상가,21.98,1,1.0,D,,,1.0,2.0,351.0,313.0
C1109,1957,상가,부산광역시,임대상가,21.98,1,1.0,D,,,1.0,2.0,351.0,313.0
C1109,1957,상가,부산광역시,임대상가,21.98,1,1.0,D,,,1.0,2.0,351.0,313.0
C1109,1957,상가,부산광역시,임대상가,21.98,1,1.0,D,,,1.0,2.0,351.0,313.0
C1109,1957,상가,부산광역시,임대상가,22.24,1,1.0,D,,,1.0,2.0,351.0,313.0
C1109,1957,상가,부산광역시,임대상가,23.35,1,1.0,D,,,1.0,2.0,351.0,313.0
C1109,1957,상가,부산광역시,임대상가,25.98,1,1.0,D,,,1.0,2.0,351.0,313.0
C1109,1957,상가,부산광역시,임대상가,26.53,1,1.0,D,,,1.0,2.0,351.0,313.0
C1109,1957,상가,부산광역시,임대상가,28.38,1,1.0,D,,,1.0,2.0,351.0,313.0
C1109,1957,상가,부산광역시,임대상가,28.45,1,1.0,D,,,1.0,2.0,351.0,313.0
C1109,1957,상가,부산광역시,임대상가,33.39,1,1.0,D,,,1.0,2.0,351.0,313.0
C1109,1957,상가,부산광역시,임대상가,33.51,1,1.0,D,,,1.0,2.0,351.0,313.0
C1109,1957,상가,부산광역시,임대상가,33.51,1,1.0,D,,,1.0,2.0,351.0,313.0
C1109,1957,상가,부산광역시,임대상가,33.51,1,1.0,D,,,1.0,2.0,351.0,313.0
C1109,1957,상가,부산광역시,임대상가,36.76,1,1.0,D,,,1.0,2.0,351.0,313.0
C1109,1957,상가,부산광역시,임대상가,52.5,1,1.0,D,,,1.0,2.0,351.0,313.0
C1109,1957,상가,부산광역시,임대상가,401.5,1,1.0,D,,,1.0,2.0,351.0,313.0
C1497,802,아파트,부산광역시,공공임대(50년),39.41,357,7.0,A,13554000,171810,1.0,14.0,375.0,382.0
C1497,802,아파트,부산광역시,공공임대(50년),39.43,445,7.0,A,12953000,165340,1.0,14.0,375.0,382.0
C2289,1527,아파트,부산광역시,영구임대,26.37,382,2.0,C,5787000,79980,0.0,3.0,240.0,364.0
C2289,1527,아파트,부산광역시,영구임대,26.37,588,2.0,C,5787000,79980,0.0,3.0,240.0,364.0
C2289,1527,아파트,부산광역시,영구임대,31.32,239,2.0,C,6873000,94990,0.0,3.0,240.0,364.0
C2289,1527,아파트,부산광역시,영구임대,31.32,298,2.0,C,6873000,94990,0.0,3.0,240.0,364.0
C2289,1527,상가,부산광역시,임대상가,38.0,1,2.0,D,,,0.0,3.0,240.0,364.0
C2289,1527,상가,부산광역시,임대상가,38.0,1,2.0,D,,,0.0,3.0,240.0,364.0
C2289,1527,상가,부산광역시,임대상가,37.26,1,2.0,D,,,0.0,3.0,240.0,364.0
C2289,1527,상가,부산광역시,임대상가,37.41,1,2.0,D,,,0.0,3.0,240.0,364.0
C2289,1527,상가,부산광역시,임대상가,37.41,1,2.0,D,,,0.0,3.0,240.0,364.0
C2289,1527,상가,부산광역시,임대상가,37.41,1,2.0,D,,,0.0,3.0,240.0,364.0
C2289,1527,상가,부산광역시,임대상가,37.49,1,2.0,D,,,0.0,3.0,240.0,364.0
C2289,1527,상가,부산광역시,임대상가,37.95,1,2.0,D,,,0.0,3.0,240.0,364.0
C2289,1527,상가,부산광역시,임대상가,37.95,1,2.0,D,,,0.0,3.0,240.0,364.0
C2289,1527,상가,부산광역시,임대상가,38.04,1,2.0,D,,,0.0,3.0,240.0,364.0
C2289,1527,상가,부산광역시,임대상가,39.33,1,2.0,D,,,0.0,3.0,240.0,364.0
C2289,1527,상가,부산광역시,임대상가,39.33,1,2.0,D,,,0.0,3.0,240.0,364.0
C2289,1527,상가,부산광역시,임대상가,39.33,1,2.0,D,,,0.0,3.0,240.0,364.0
C2289,1527,상가,부산광역시,임대상가,54.51,1,2.0,D,,,0.0,3.0,240.0,364.0
C2289,1527,상가,부산광역시,임대상가,54.51,1,2.0,D,,,0.0,3.0,240.0,364.0
C2289,1527,상가,부산광역시,임대상가,54.51,1,2.0,D,,,0.0,3.0,240.0,364.0
C2289,1527,상가,부산광역시,임대상가,54.6,1,2.0,D,,,0.0,3.0,240.0,364.0
C2289,1527,상가,부산광역시,임대상가,54.61,1,2.0,D,,,0.0,3.0,240.0,364.0
C2289,1527,상가,부산광역시,임대상가,75.98,1,2.0,D,,,0.0,3.0,240.0,364.0
C2289,1527,상가,부산광역시,임대상가,583.4,1,2.0,D,,,0.0,3.0,240.0,364.0
C2597,1005,아파트,부산광역시,영구임대,26.37,588,25.0,C,5787000,79980,0.0,2.0,166.0,94.0
C2597,1005,아파트,부산광역시,영구임대,26.37,149,25.0,C,5787000,79980,0.0,2.0,166.0,94.0
C2597,1005,아파트,부산광역시,영구임대,31.32,239,25.0,C,6873000,94990,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,15.0,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,19.25,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,19.25,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,22.89,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,23.88,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,23.91,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,24.38,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,24.38,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,27.5,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,27.5,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,27.75,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,27.75,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,27.75,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,27.75,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,27.75,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,27.75,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,27.75,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,28.19,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,28.88,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,28.88,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,28.88,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,28.88,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,28.88,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,42.35,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,42.4,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,55.17,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,55.17,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,55.5,1,25.0,D,,,0.0,2.0,166.0,94.0
C2597,1005,상가,부산광역시,임대상가,248.56,1,25.0,D,,,0.0,2.0,166.0,94.0
C2310,1988,아파트,부산광역시,영구임대,26.37,1074,1.0,C,5787000,79980,0.0,2.0,217.0,189.0
C2310,1988,아파트,부산광역시,영구임대,26.37,596,1.0,C,5787000,79980,0.0,2.0,217.0,189.0
C2310,1988,아파트,부산광역시,영구임대,31.32,298,1.0,C,6873000,94990,0.0,2.0,217.0,189.0
C2310,1988,상가,부산광역시,임대상가,38.0,1,1.0,D,,,0.0,2.0,217.0,189.0
C2310,1988,상가,부산광역시,임대상가,38.0,1,1.0,D,,,0.0,2.0,217.0,189.0
C2310,1988,상가,부산광역시,임대상가,37.26,1,1.0,D,,,0.0,2.0,217.0,189.0
C2310,1988,상가,부산광역시,임대상가,37.41,1,1.0,D,,,0.0,2.0,217.0,189.0
